date,y_pred
2000-05-31,0.0013276717
2000-06-01,0.0012966787
2000-06-02,0.0012800951
2000-06-05,0.0012756883
2000-06-06,0.0013123326
2000-06-07,0.0013186184
2000-06-08,0.0013616594
2000-06-12,0.0012755961
2000-06-13,0.0012895508
2000-06-14,0.0012723592
2000-06-15,0.0012818167
2000-06-16,0.0011722206
2000-06-19,0.001156829
2000-06-20,0.0011921541
2000-06-21,0.0012374083
2000-06-22,0.0011963743
2000-06-23,0.00058293215
2000-06-26,0.0012388226
2000-06-27,0.0013376091
2000-06-28,0.001304044
2000-06-29,0.0012814845
2000-06-30,0.001291171
2000-07-03,0.001333234
2000-07-04,0.001327359
2000-07-05,0.0012988554
2000-07-06,0.0012927959
2000-07-07,0.0013235477
2000-07-10,0.0012665299
2000-07-11,0.0012854859
2000-07-12,0.0012450027
2000-07-13,0.001278497
2000-07-14,0.0012792569
2000-07-17,0.0012954442
2000-07-18,0.0012973865
2000-07-19,0.0012794615
2000-07-20,0.0013094032
2000-07-21,6.520517e-05
2000-07-24,0.0011802479
2000-07-25,0.0012786803
2000-07-26,0.0012805132
2000-07-27,0.001273138
2000-07-28,0.0012894167
2000-07-31,0.0012818441
2000-08-01,-0.00954116
2000-08-02,0.0013308872
2000-08-03,0.0013326387
2000-08-04,0.0014680634
2000-08-07,0.0014428583
2000-08-08,0.0015004454
2000-08-21,0.0014196073
2000-08-22,0.0014007753
2000-08-23,0.0014130733
2000-08-24,0.0014730608
